order_id,order_date,customer_id,store_id,discount,payment_mode,order_status
3204,01-07-2023,1319,2,0.17,Card,Returned
3205,15-05-2024,2199,5,0.04,UPI,Returned
3206,25-03-2022,851,4,0.14,Cash,Completed
3207,29-06-2024,340,10,0.09,UPI,Completed
3208,20-02-2024,28,3,0.18,Card,Returned
3209,04-02-2024,51,8,0.14,Card,Returned
3210,13-07-2023,1593,2,0.03,Cash,Completed
3211,30-11-2024,1624,4,0.18,Card,Completed
3212,30-10-2024,2430,10,0.08,Card,Returned
3213,28-12-2023,346,5,0.14,Card,Returned
3214,10-06-2022,75,6,0.07,Card,Completed
3215,22-10-2022,1889,6,0.11,UPI,Completed
3216,24-07-2022,1073,10,0.06,Card,Completed
3217,06-06-2024,186,7,0.03,UPI,Completed
3218,04-01-2024,245,9,0.07,Cash,Completed
3219,02-04-2024,898,7,0.05,UPI,Completed
3220,08-08-2023,1395,4,0.12,Cash,Returned
3221,04-06-2023,108,9,0.19,Card,Completed
3222,16-01-2023,1853,7,0.1,UPI,Completed
3223,22-03-2022,2480,8,0,UPI,Returned
3224,13-03-2023,966,2,0.09,UPI,Completed
3225,24-12-2024,1595,1,0.06,Cash,Completed
3226,26-06-2022,2017,3,0.01,UPI,Completed
3227,13-02-2023,764,6,0.19,Cash,Returned
3228,25-07-2022,1462,2,0.12,Cash,Completed
3229,11-03-2023,73,10,0.18,Cash,Completed
3230,30-12-2023,1561,6,0.04,Cash,Returned
3231,20-06-2022,1235,6,0.03,Cash,Completed
3232,13-11-2024,2704,6,0.15,Cash,Returned
3233,30-03-2023,1420,3,0.02,Cash,Returned
3234,14-01-2022,1775,5,0.02,UPI,Completed
3235,27-10-2024,838,1,0.18,Card,Completed
3236,08-02-2023,581,8,0.13,UPI,Completed
3237,02-09-2023,685,8,0.19,Cash,Completed
3238,20-02-2023,1588,8,0.08,Cash,Returned
3239,02-07-2022,2831,4,0.04,UPI,Returned
3240,25-05-2022,1215,10,0.06,UPI,Completed
3241,28-12-2023,1731,2,0.19,Cash,Completed
3242,04-11-2022,1632,1,0.16,Cash,Completed
3243,07-04-2024,294,5,0.16,UPI,Returned
3244,30-10-2024,1373,1,0.08,UPI,Completed
3245,15-09-2024,2987,2,0.02,UPI,Completed
3246,19-07-2022,2844,3,0.12,UPI,Completed
3247,01-04-2023,919,10,0.11,Cash,Completed
3248,09-05-2023,2567,10,0.12,Cash,Returned
3249,16-08-2024,1598,8,0.19,UPI,Completed
3250,16-09-2023,1048,5,0.16,Card,Completed
3251,26-09-2023,2769,9,0.13,Cash,Completed
3252,26-11-2024,1113,4,0.18,UPI,Completed
3253,04-02-2023,87,6,0.2,Card,Completed
3254,18-10-2022,2893,9,0.06,Cash,Completed
3255,13-02-2024,2425,4,0.2,Card,Completed
3256,08-05-2023,2073,2,0.04,UPI,Completed
3257,28-04-2024,2988,6,0.12,UPI,Completed
3258,21-06-2022,1768,4,0.06,Cash,Completed
3259,24-07-2023,2927,7,0.08,Cash,Completed
3260,25-11-2023,2136,6,0.14,UPI,Completed
3261,27-05-2023,1384,10,0.19,Cash,Completed
3262,12-04-2023,335,7,0.1,Card,Returned
3263,14-07-2022,1627,9,0.12,Card,Completed
3264,27-06-2024,188,6,0.19,UPI,Completed
3265,21-08-2022,2885,2,0.14,Cash,Completed
3266,26-09-2023,1564,10,0.09,Cash,Completed
3267,02-02-2022,88,2,0.12,Card,Completed
3268,14-06-2023,426,10,0.07,Cash,Completed
3269,07-03-2024,1599,2,0.1,Card,Completed
3270,17-09-2022,2175,5,0.15,UPI,Completed
3271,19-06-2024,583,5,0.1,Card,Completed
3272,06-02-2023,2663,7,0.03,Cash,Completed
3273,20-05-2022,2557,1,0.01,UPI,Returned
3274,18-03-2023,1417,9,0.19,Cash,Completed
3275,03-05-2024,1302,7,0.19,Card,Completed
3276,20-03-2024,1597,7,0.09,Card,Returned
3277,15-10-2022,160,8,0,Cash,Completed
3278,18-04-2024,748,6,0.14,Card,Completed
3279,20-01-2023,1423,10,0.16,Cash,Completed
3280,25-10-2022,660,10,0.12,Cash,Returned
3281,20-01-2022,2315,1,0.06,UPI,Completed
3282,28-03-2022,1390,7,0.07,UPI,Completed
3283,20-10-2022,2795,8,0.15,Cash,Completed
3284,23-11-2024,791,9,0.08,Card,Completed
3285,30-08-2024,273,8,0.18,Card,Completed
3286,23-07-2022,1465,5,0.14,Cash,Returned
3287,14-03-2022,1482,1,0.16,Card,Completed
3288,30-12-2024,330,9,0.15,Cash,Returned
3289,12-12-2024,1890,1,0.09,Card,Completed
3290,10-03-2023,2262,3,0.11,UPI,Completed
3291,29-12-2022,1278,8,0.11,Cash,Completed
3292,11-04-2023,953,1,0.1,Cash,Completed
3293,23-03-2024,2685,9,0.06,UPI,Completed
3294,30-08-2023,2463,7,0.11,UPI,Returned
3295,23-03-2024,1827,7,0.01,UPI,Completed
3296,18-03-2023,2928,6,0.08,UPI,Completed
3297,11-12-2023,1859,10,0.19,Card,Completed
3298,10-06-2023,1220,5,0.01,Card,Returned
3299,14-10-2024,1528,7,0.03,UPI,Completed
3300,11-03-2023,2312,1,0.06,Card,Completed
3301,14-03-2024,2878,1,0.19,Cash,Returned
3302,29-11-2024,2490,4,0.17,UPI,Completed
3303,28-10-2023,838,3,0.06,Card,Completed
3304,06-01-2024,1951,5,0.09,Card,Completed
3305,22-07-2023,564,8,0.11,Card,Returned
3306,09-08-2022,355,9,0.09,Cash,Returned
3307,06-09-2024,2725,8,0.09,Card,Returned
3308,31-01-2023,276,9,0.11,UPI,Returned
3309,24-12-2022,38,6,0.14,UPI,Completed
3310,21-06-2023,1667,6,0.02,Cash,Returned
3311,24-08-2023,294,4,0.14,UPI,Returned
3312,29-07-2022,2025,1,0.16,Cash,Completed
3313,24-09-2023,319,3,0.05,Card,Completed
3314,23-08-2022,1554,9,0.05,UPI,Completed
3315,15-06-2022,2050,1,0.01,UPI,Completed
3316,21-05-2023,1189,4,0.03,UPI,Completed
3317,25-11-2024,1020,6,0.12,Cash,Completed
3318,17-11-2023,1749,3,0.09,Cash,Completed
3319,06-05-2022,1555,7,0.19,UPI,Completed
3320,11-11-2023,2057,9,0.18,Cash,Returned
3321,12-05-2023,337,3,0.15,Cash,Completed
3322,19-05-2023,2808,10,0.17,Cash,Completed
3323,19-03-2022,745,2,0.07,UPI,Completed
3324,05-03-2024,2742,6,0.03,UPI,Returned
3325,17-10-2024,1951,6,0.02,UPI,Completed
3326,01-09-2024,991,5,0.15,Card,Completed
3327,25-12-2024,1269,7,0.05,Cash,Completed
3328,15-10-2022,895,4,0.11,Cash,Completed
3329,30-12-2023,2245,6,0.11,UPI,Returned
3330,26-02-2023,382,3,0.14,UPI,Completed
3331,02-09-2022,1095,2,0.03,Card,Returned
3332,30-04-2022,1873,8,0.17,Cash,Completed
3333,23-05-2022,423,4,0.17,Card,Returned
3334,29-05-2024,946,10,0.19,Card,Completed
3335,29-01-2023,1419,9,0.14,Cash,Returned
3336,18-12-2023,142,3,0.1,UPI,Completed
3337,29-11-2022,2115,9,0.01,UPI,Returned
3338,02-07-2023,904,4,0.07,UPI,Completed
3339,09-01-2022,165,9,0.17,UPI,Completed
3340,26-09-2022,684,1,0.11,UPI,Completed
3341,01-02-2022,378,5,0.09,Cash,Completed
3342,28-01-2023,2326,1,0.16,Card,Completed
3343,04-08-2024,2937,7,0.16,UPI,Returned
3344,15-12-2023,218,3,0.14,Card,Completed
3345,25-05-2024,2493,5,0.16,Cash,Completed
3346,23-04-2024,2516,2,0.06,Cash,Completed
3347,28-01-2022,2858,2,0.04,Card,Completed
3348,05-02-2022,1945,4,0.1,UPI,Completed
3349,03-04-2023,1970,7,0.16,UPI,Completed
3350,25-08-2022,1403,5,0.02,Card,Returned
3351,15-03-2022,78,6,0.12,UPI,Returned
3352,27-02-2023,1235,9,0.13,UPI,Completed
3353,07-03-2024,923,2,0.19,Cash,Completed
3354,25-11-2023,1888,6,0.02,Cash,Completed
3355,06-10-2022,789,8,0.01,Cash,Completed
3356,10-02-2023,2585,9,0.02,Cash,Completed
3357,28-07-2023,1324,8,0.01,Card,Returned
3358,07-04-2022,1730,6,0.04,UPI,Completed
3359,11-06-2022,2569,1,0.11,Card,Completed
3360,01-11-2024,1777,10,0.16,UPI,Completed
3361,11-09-2024,1283,9,0.09,UPI,Completed
3362,21-06-2023,2369,3,0.1,Cash,Returned
3363,12-10-2023,2702,5,0.16,Card,Completed
3364,24-11-2023,1406,9,0.15,UPI,Completed
3365,25-01-2024,1662,4,0.05,Card,Completed
3366,22-04-2023,1189,9,0.18,UPI,Completed
3367,09-10-2022,2056,2,0.19,UPI,Returned
3368,31-03-2022,715,1,0.19,Card,Completed
3369,16-05-2022,2057,5,0.13,UPI,Completed
3370,04-07-2022,933,4,0.01,Cash,Completed
3371,07-06-2023,33,2,0.02,UPI,Completed
3372,04-11-2022,1910,8,0.19,Card,Completed
3373,12-02-2024,310,9,0.15,Cash,Completed
3374,26-09-2023,1997,1,0.19,Cash,Completed
3375,02-04-2023,2139,3,0.17,Card,Completed
3376,05-04-2024,1686,10,0.12,Card,Completed
3377,18-05-2024,1521,10,0.09,Cash,Completed
3378,22-04-2024,2149,3,0.04,Cash,Completed
3379,26-12-2022,1778,8,0.11,Card,Completed
3380,15-11-2022,334,8,0.2,UPI,Completed
3381,07-01-2022,2615,6,0.1,Card,Completed
3382,14-11-2024,2141,9,0.04,Cash,Completed
3383,01-08-2023,921,5,0.06,UPI,Returned
3384,26-09-2024,509,2,0.14,UPI,Completed
3385,29-05-2023,428,7,0.19,Cash,Returned
3386,21-05-2023,585,2,0.07,Card,Returned
3387,03-07-2023,1367,10,0.11,Cash,Completed
3388,22-11-2024,2492,9,0.19,UPI,Completed
3389,08-03-2022,1283,1,0.04,Card,Returned
3390,03-05-2023,1210,2,0.19,Card,Completed
3391,09-12-2023,1492,5,0.07,UPI,Completed
3392,10-09-2023,2539,2,0.07,Card,Returned
3393,22-04-2023,2100,7,0.14,Cash,Returned
3394,29-10-2023,735,6,0.17,UPI,Completed
3395,24-05-2024,2562,8,0.1,Cash,Completed
3396,03-11-2022,1123,5,0.11,Card,Completed
3397,02-12-2024,1136,1,0.19,Card,Completed
3398,12-03-2022,1226,10,0.13,UPI,Completed
3399,21-11-2022,2651,1,0.07,Cash,Completed
3400,27-03-2023,550,9,0.09,Card,Completed
3401,10-08-2022,574,9,0.15,UPI,Completed
3402,05-05-2023,2180,2,0.1,Cash,Completed
3403,07-10-2024,1844,7,0.02,Cash,Returned
3404,14-07-2022,1935,3,0.12,UPI,Completed
3405,11-01-2024,845,2,0.18,UPI,Completed
3406,04-06-2023,425,5,0.16,Cash,Returned
3407,25-12-2024,2729,10,0.11,UPI,Completed
3408,03-02-2023,1538,3,0.12,UPI,Completed
3409,22-11-2022,1773,4,0.09,Cash,Completed
3410,07-10-2022,2136,8,0.19,Cash,Completed
3411,18-05-2024,1279,4,0.05,UPI,Completed
3412,18-12-2023,889,3,0.12,Cash,Completed
3413,01-09-2022,2363,10,0.07,UPI,Returned
3414,26-02-2022,1753,7,0.04,Cash,Completed
3415,19-01-2023,108,5,0.04,Card,Returned
3416,01-09-2024,676,5,0.1,Cash,Completed
3417,16-04-2022,2293,1,0.1,UPI,Returned
3418,15-07-2023,591,4,0.13,Cash,Completed
3419,24-01-2022,687,6,0.02,UPI,Completed
3420,15-11-2024,2153,4,0.07,Cash,Completed
3421,31-12-2022,700,5,0.01,UPI,Returned
3422,12-12-2023,202,7,0.11,UPI,Completed
3423,22-06-2022,766,3,0.13,Cash,Returned
3424,24-06-2024,451,6,0.2,UPI,Completed
3425,26-10-2022,1295,10,0.12,Cash,Completed
3426,18-11-2023,1279,3,0.16,Cash,Completed
3427,20-06-2022,2639,1,0.05,UPI,Completed
3428,23-01-2022,1387,2,0.07,Cash,Returned
3429,14-08-2022,264,6,0.06,UPI,Completed
3430,25-02-2023,954,7,0.13,Card,Completed
3431,29-04-2022,480,2,0,Card,Completed
3432,14-06-2022,2729,9,0.12,Cash,Completed
3433,25-03-2022,2628,4,0.05,Cash,Completed
3434,30-10-2023,1642,10,0.11,Cash,Completed
3435,11-12-2022,1595,7,0.06,Cash,Completed
3436,06-01-2022,1380,10,0.16,Cash,Completed
3437,28-04-2022,2357,2,0.09,Card,Completed
3438,29-11-2022,105,9,0.08,UPI,Returned
3439,21-01-2023,349,9,0.07,Cash,Returned
3440,30-10-2022,1681,9,0.11,Cash,Completed
3441,04-05-2023,721,1,0.02,Card,Completed
3442,08-08-2024,1736,3,0.05,Cash,Completed
3443,06-08-2024,1715,2,0.18,UPI,Completed
3444,09-02-2022,251,5,0.17,UPI,Completed
3445,10-09-2023,1805,10,0.13,Card,Completed
3446,08-09-2023,1275,10,0.08,Cash,Completed
3447,24-07-2024,890,10,0.2,Cash,Completed
3448,08-01-2023,58,4,0.02,Card,Returned
3449,30-04-2022,1937,8,0.11,Card,Completed
3450,27-10-2022,1883,2,0.15,Card,Returned
3451,09-05-2024,6,2,0.09,Cash,Returned
3452,22-02-2023,521,7,0.02,Card,Completed
3453,14-03-2023,829,3,0.13,UPI,Completed
3454,28-03-2024,1930,5,0,Card,Completed
3455,26-10-2023,1699,3,0.19,Cash,Returned
3456,02-05-2023,1552,5,0.11,UPI,Completed
3457,10-05-2022,1550,7,0.04,Cash,Completed
3458,26-11-2022,394,7,0.15,Cash,Completed
3459,23-06-2023,2758,2,0.18,Card,Completed
3460,01-02-2022,2669,2,0.09,Cash,Completed
3461,17-02-2023,1684,8,0.17,UPI,Returned
3462,13-04-2023,1250,6,0.14,Card,Completed
3463,19-02-2024,1412,10,0.14,UPI,Completed
3464,14-01-2023,1199,3,0.03,Card,Completed
3465,24-11-2022,269,2,0.01,UPI,Completed
3466,08-04-2022,2599,2,0.15,UPI,Returned
3467,23-08-2022,127,5,0.08,UPI,Completed
3468,03-03-2024,1711,9,0.16,Cash,Completed
3469,04-01-2024,863,8,0.14,UPI,Completed
3470,07-01-2023,1260,5,0.11,Cash,Completed
3471,13-03-2023,2343,6,0.19,UPI,Completed
3472,30-04-2023,1062,8,0.05,Cash,Completed
3473,09-11-2024,1087,8,0.11,UPI,Completed
3474,17-08-2023,1141,8,0.16,Cash,Completed
3475,24-01-2024,1899,3,0.12,Cash,Completed
3476,20-02-2023,2373,2,0.05,Cash,Completed
3477,25-06-2023,1503,3,0.18,Cash,Completed
3478,17-08-2024,1808,4,0.01,Cash,Returned
3479,11-03-2023,2307,2,0.16,UPI,Completed
3480,25-12-2024,2616,6,0.07,Card,Completed
3481,01-08-2024,2058,6,0.08,Cash,Returned
3482,04-08-2024,2931,3,0.06,Cash,Completed
3483,15-07-2024,1405,4,0.13,UPI,Completed
3484,05-08-2023,1367,1,0.02,Cash,Completed
3485,23-02-2023,324,3,0.19,Card,Completed
3486,18-02-2022,2318,3,0.13,UPI,Completed
3487,22-05-2022,2048,7,0.08,Cash,Returned
3488,22-11-2022,2264,3,0.08,Card,Returned
3489,03-11-2023,2830,5,0.12,Card,Completed
3490,16-01-2024,1362,4,0.01,UPI,Completed
3491,07-03-2024,1760,10,0.04,UPI,Returned
3492,20-11-2024,719,3,0.02,Cash,Completed
3493,11-04-2023,667,2,0.08,Cash,Completed
3494,29-01-2022,1445,9,0.16,Cash,Returned
3495,01-11-2022,2296,9,0.06,Cash,Completed
3496,07-08-2023,1277,4,0.01,UPI,Completed
3497,28-11-2022,2035,5,0.14,UPI,Completed
3498,25-06-2024,1941,9,0.1,UPI,Completed
3499,05-01-2024,1087,3,0.18,Card,Returned
3500,26-09-2024,2361,6,0.17,UPI,Completed
3501,08-12-2024,1155,1,0.06,Card,Returned
3502,22-08-2024,2627,10,0.02,UPI,Completed
3503,20-11-2023,992,8,0.06,Card,Returned
3504,30-04-2023,1627,2,0.13,Cash,Completed
3505,31-01-2024,567,5,0.01,Card,Completed
3506,23-05-2023,1118,4,0.03,UPI,Completed
3507,06-12-2022,2696,9,0.1,Cash,Completed
3508,03-07-2022,530,1,0.16,Cash,Returned
3509,12-06-2024,396,10,0.17,Card,Completed
3510,20-12-2022,1055,6,0.16,Cash,Completed
3511,05-01-2023,1890,9,0.13,Card,Returned
3512,01-01-2023,2773,5,0.14,UPI,Completed
3513,17-09-2024,2864,3,0.11,UPI,Completed
3514,09-05-2023,853,5,0.15,Card,Completed
3515,20-12-2022,2333,1,0.14,Cash,Completed
3516,25-11-2024,820,7,0.14,Cash,Returned
3517,17-06-2022,1419,4,0.18,Cash,Completed
3518,29-01-2022,2794,3,0.12,Cash,Completed
3519,29-10-2022,612,3,0.19,UPI,Completed
3520,12-04-2023,682,8,0.03,Card,Completed
3521,22-11-2024,878,9,0.11,Cash,Completed
3522,28-01-2023,520,3,0.1,Cash,Completed
3523,08-11-2024,1639,4,0.03,UPI,Completed
3524,17-06-2023,1413,6,0.17,Card,Returned
3525,25-06-2023,2114,10,0.18,Cash,Returned
3526,07-03-2022,895,8,0.05,Card,Completed
3527,05-01-2022,2618,8,0.1,Card,Returned
3528,25-04-2023,927,4,0.07,UPI,Completed
3529,28-07-2024,1556,2,0.19,UPI,Returned
3530,21-11-2022,655,5,0.13,Card,Completed
3531,16-02-2022,261,2,0.09,Cash,Completed
3532,25-01-2024,459,1,0.18,Card,Completed
3533,03-10-2024,2128,9,0.01,UPI,Completed
3534,05-04-2023,1240,2,0.18,Card,Completed
3535,09-11-2024,41,4,0.15,Card,Completed
3536,27-03-2023,448,3,0.19,Cash,Completed
3537,18-10-2024,2875,6,0.11,Cash,Returned
3538,12-09-2024,2152,1,0.12,UPI,Completed
3539,31-07-2024,2302,7,0.18,UPI,Completed
3540,15-08-2024,2659,7,0.14,Cash,Returned
3541,17-06-2022,174,2,0.07,Cash,Completed
3542,12-12-2024,2025,3,0.07,Card,Completed
3543,04-01-2023,1986,6,0.03,Cash,Completed
3544,04-09-2022,2872,5,0.04,UPI,Returned
3545,28-09-2022,1906,8,0.09,Cash,Completed
3546,05-05-2022,2514,7,0.16,UPI,Completed
3547,15-10-2024,1968,4,0.08,UPI,Completed
3548,17-02-2022,131,8,0.17,Card,Completed
3549,16-04-2024,833,8,0.13,UPI,Returned
3550,16-01-2023,1302,1,0.15,UPI,Completed
3551,20-08-2023,1513,5,0.13,Card,Completed
3552,02-08-2023,1794,8,0.18,UPI,Returned
3553,15-09-2022,24,7,0.02,Card,Returned
3554,02-03-2022,2231,8,0.1,Card,Completed
3555,17-08-2022,1497,7,0.1,UPI,Completed
3556,25-09-2022,2079,5,0.06,Card,Completed
3557,18-05-2023,763,1,0.11,UPI,Completed
3558,23-02-2022,790,2,0.1,Cash,Completed
3559,19-12-2023,330,4,0.1,Cash,Completed
3560,11-11-2022,12,9,0.14,Card,Returned
3561,05-04-2024,2211,5,0.15,Card,Completed
3562,16-07-2024,2900,10,0.12,UPI,Completed
3563,24-05-2023,2941,2,0.13,UPI,Returned
3564,07-10-2023,2561,1,0.05,UPI,Returned
3565,23-06-2024,2732,8,0.1,Cash,Completed
3566,06-01-2023,1657,8,0.12,Card,Completed
3567,16-07-2023,2183,1,0.04,UPI,Completed
3568,23-02-2024,1364,1,0.13,Card,Completed
3569,04-10-2022,2431,4,0.2,UPI,Completed
3570,13-03-2024,137,8,0,Card,Completed
3571,25-11-2022,1729,2,0.18,UPI,Completed
3572,01-08-2022,736,7,0.07,Cash,Returned
3573,22-05-2024,2914,7,0.1,UPI,Returned
3574,30-08-2024,796,3,0.02,Cash,Returned
3575,02-12-2024,2613,6,0.15,Cash,Completed
3576,13-08-2024,2892,6,0.06,UPI,Completed
3577,28-11-2022,1597,7,0.18,Cash,Completed
3578,03-05-2023,418,7,0.14,Card,Returned
3579,25-09-2023,2311,4,0.17,UPI,Returned
3580,02-07-2022,1079,10,0.05,UPI,Completed
3581,17-01-2022,1614,7,0.09,UPI,Completed
3582,01-01-2022,161,1,0.04,UPI,Returned
3583,23-05-2022,1604,3,0.19,Cash,Returned
3584,12-11-2022,546,10,0.02,UPI,Completed
3585,12-09-2024,300,10,0.09,Card,Returned
3586,15-08-2023,559,10,0.15,UPI,Completed
3587,22-03-2024,81,9,0.04,Cash,Returned
3588,19-02-2023,390,3,0.19,UPI,Completed
3589,30-09-2024,1175,2,0.13,Cash,Completed
3590,27-02-2024,2164,10,0.11,UPI,Returned
3591,07-03-2022,653,9,0.06,Cash,Returned
3592,20-05-2022,579,2,0.13,Cash,Completed
3593,30-04-2023,31,2,0.15,Card,Completed
3594,09-01-2024,2777,10,0.11,Card,Completed
3595,24-02-2023,2066,9,0.13,UPI,Returned
3596,15-02-2022,1180,3,0.01,UPI,Completed
3597,20-09-2024,2494,8,0.07,UPI,Completed
3598,02-06-2024,1285,5,0.04,Cash,Completed
3599,04-08-2023,388,8,0.02,Card,Returned
3600,18-02-2024,1029,9,0.13,UPI,Completed
3601,17-01-2024,2604,3,0.01,Card,Returned
3602,03-12-2024,801,1,0.14,Card,Returned
3603,04-12-2023,874,9,0.03,Cash,Completed
3604,27-11-2022,523,6,0.01,UPI,Completed
3605,18-05-2024,1978,6,0.19,UPI,Completed
3606,04-08-2022,179,2,0.14,UPI,Completed
3607,10-05-2023,1042,1,0.13,Card,Completed
3608,07-04-2024,2064,5,0.13,Card,Completed
3609,09-08-2024,1802,7,0.1,Card,Completed
3610,09-10-2024,2023,6,0,Cash,Completed
3611,02-10-2023,2498,5,0.03,UPI,Completed
3612,29-04-2022,2512,6,0.03,Cash,Completed
3613,01-04-2023,2722,6,0.09,Card,Returned
3614,28-10-2022,939,2,0.18,Card,Completed
3615,16-09-2024,1917,7,0.04,Cash,Returned
3616,31-12-2023,1229,7,0.17,Cash,Completed
3617,10-11-2024,1314,9,0.19,Card,Completed
3618,19-04-2024,469,10,0,Card,Completed
3619,18-07-2022,178,8,0.19,Cash,Completed
3620,28-05-2022,2060,8,0.17,Cash,Returned
3621,29-04-2024,2077,4,0.13,Card,Returned
3622,10-04-2022,1534,2,0.16,Card,Returned
3623,18-05-2022,2477,5,0.14,UPI,Completed
3624,07-03-2022,2856,8,0.16,UPI,Completed
3625,07-11-2024,2512,10,0.15,Cash,Completed
3626,11-06-2022,236,5,0.17,Card,Completed
3627,20-07-2024,67,2,0.11,Card,Completed
3628,12-08-2022,2242,2,0.04,UPI,Completed
3629,31-07-2022,967,6,0.13,UPI,Completed
3630,27-02-2024,2834,3,0.13,Card,Completed
3631,18-01-2022,1920,3,0.16,Card,Completed
3632,28-09-2022,662,8,0.14,Card,Completed
3633,20-09-2024,519,6,0.04,Cash,Completed
3634,20-06-2024,2003,5,0.13,UPI,Completed
3635,28-11-2024,1050,3,0.07,Cash,Completed
3636,13-06-2023,2317,8,0.03,Card,Returned
3637,05-07-2024,1827,5,0.13,Cash,Completed
3638,26-03-2023,1954,1,0.07,Card,Returned
3639,10-03-2022,1251,1,0.13,UPI,Completed
3640,08-03-2023,2266,5,0.07,UPI,Completed
3641,18-07-2022,1286,7,0.05,UPI,Returned
3642,09-09-2024,2221,6,0.17,UPI,Completed
3643,16-10-2024,2038,4,0.1,Card,Completed
3644,11-08-2022,1629,7,0.08,UPI,Completed
3645,26-11-2023,1064,2,0.08,UPI,Completed
3646,31-01-2024,2634,5,0.2,Card,Completed
3647,15-09-2024,2803,5,0.2,UPI,Returned
3648,18-06-2023,1498,7,0.03,Cash,Completed
3649,11-08-2022,1371,9,0.03,Cash,Completed
3650,01-04-2024,149,6,0.11,Card,Returned
3651,17-04-2023,1223,5,0.02,Card,Returned
3652,13-03-2023,1388,3,0.12,Cash,Completed
3653,20-11-2024,1728,8,0.14,Card,Returned
3654,03-06-2023,1029,2,0.13,UPI,Returned
3655,04-07-2023,86,6,0.15,UPI,Completed
3656,13-06-2022,1276,3,0.03,Card,Completed
3657,17-06-2022,688,3,0.1,Card,Completed
3658,28-06-2022,2280,10,0.2,UPI,Completed
3659,05-11-2022,2221,6,0.05,Cash,Returned
3660,18-04-2022,2098,2,0,Card,Returned
3661,25-07-2023,2748,1,0.17,Card,Completed
3662,22-10-2024,1147,9,0.1,Card,Returned
3663,17-02-2024,144,6,0.12,Cash,Completed
3664,12-03-2024,1108,4,0.08,UPI,Completed
3665,15-10-2024,1531,5,0.1,UPI,Completed
3666,15-11-2024,2582,6,0.08,UPI,Completed
3667,18-04-2023,562,5,0.12,Card,Completed
3668,24-03-2024,458,6,0.14,Cash,Completed
3669,09-07-2024,2149,1,0.13,Card,Completed
3670,28-10-2022,162,5,0.17,Card,Completed
3671,06-03-2023,1601,4,0.2,Cash,Completed
3672,30-04-2022,1164,3,0.02,UPI,Returned
3673,09-07-2022,715,4,0.04,Card,Completed
3674,19-02-2022,279,4,0.04,UPI,Completed
3675,31-08-2023,2466,2,0.19,UPI,Completed
3676,05-06-2024,2298,4,0.02,Cash,Completed
3677,09-02-2023,964,7,0.15,Cash,Completed
3678,18-01-2024,1723,2,0.18,Cash,Completed
3679,11-05-2022,2542,8,0.15,Cash,Completed
3680,21-11-2022,941,3,0.15,UPI,Returned
3681,11-09-2022,25,9,0.19,UPI,Completed
3682,11-10-2022,1093,10,0.15,UPI,Returned
3683,17-06-2022,227,10,0.01,Card,Completed
3684,09-11-2022,1233,3,0.07,Card,Returned
3685,17-05-2024,2296,5,0.06,UPI,Returned
3686,14-09-2022,2966,1,0.06,Cash,Returned
3687,07-04-2022,2959,1,0.11,UPI,Completed
3688,28-10-2023,487,6,0.18,Cash,Completed
3689,20-02-2022,1494,5,0.08,UPI,Completed
3690,16-11-2023,2696,2,0.09,UPI,Completed
3691,14-02-2022,2146,8,0.11,Card,Completed
3692,05-12-2024,1042,5,0.02,UPI,Completed
3693,10-09-2024,1953,1,0.01,UPI,Completed
3694,23-12-2022,1919,5,0.13,Cash,Completed
3695,24-07-2022,1277,4,0.07,Card,Completed
3696,08-10-2023,1854,5,0.13,Cash,Completed
3697,02-02-2022,889,1,0.13,Cash,Completed
3698,09-01-2024,2193,1,0.15,Cash,Completed
3699,22-12-2024,1561,6,0.07,Cash,Completed
3700,20-01-2022,2616,9,0,UPI,Completed
3701,22-03-2024,1333,2,0.11,Cash,Completed
3702,03-11-2024,925,5,0,Card,Returned
3703,24-07-2022,128,9,0.15,Cash,Completed
3704,25-09-2023,2486,10,0.09,UPI,Completed
3705,28-07-2022,2025,6,0.03,Cash,Returned
3706,08-06-2023,95,1,0.01,Card,Completed
3707,25-10-2022,2297,8,0.19,Card,Completed
3708,24-11-2022,1777,5,0.04,Cash,Completed
3709,20-09-2024,2633,10,0.08,Cash,Completed
3710,22-01-2023,947,1,0.06,Card,Completed
3711,05-10-2024,845,2,0.19,Cash,Completed
3712,06-08-2022,2815,1,0.04,UPI,Completed
3713,03-10-2024,1411,6,0.19,Card,Returned
3714,02-11-2024,1252,5,0.05,UPI,Completed
3715,28-12-2023,87,9,0.03,UPI,Completed
3716,01-10-2024,925,3,0.18,UPI,Completed
3717,16-03-2023,2588,9,0.09,UPI,Completed
3718,13-09-2024,249,5,0.12,UPI,Completed
3719,05-01-2023,1075,6,0.11,UPI,Completed
